survey_date,admin0,admin0_code,admin1,admin1_code,admin2,admin2_code,admin3,admin3_code,total_idp,total_ret,ret_idp,ret_refugees,admin_origin
2020-06-30,Mali,MLI,Kayes,MLI01,Yelimane,MLI0107,Guidime Commune,MLI00100705,61,NA,NA,NA,Kayes
2020-06-30,Mali,MLI,Koulikoro,MLI02,Koulikoro,MLI0206,Koulikoro Commune,MLI00200104,89,NA,NA,NA,Koulikoro
2020-06-30,Mali,MLI,Koulikoro,MLI02,Dioila,MLI0202,Guegneka,MLI00200309,490,NA,NA,NA,Koulikoro
2020-06-30,Mali,MLI,Koulikoro,MLI02,Kati,MLI0204,Kati Commune,MLI00200518,1406,NA,NA,NA,Koulikoro
2020-06-30,Mali,MLI,Sikasso,MLI03,Yorosso,MLI0307,Yorosso,MLI00300209,146,NA,NA,NA,Sikasso
2020-06-30,Mali,MLI,Sikasso,MLI03,Yanfolila,MLI0306,Baya,MLI00300401,0,NA,NA,NA,NA
2020-06-30,Mali,MLI,Sikasso,MLI03,Koutiala,MLI0304,Koutiala Commune,MLI00300516,993,NA,NA,NA,Sikasso
2020-06-30,Mali,MLI,Sikasso,MLI03,Bougouni,MLI0301,Bougouni Commune,MLI00300602,857,NA,NA,NA,Sikasso
2020-06-30,Mali,MLI,Sikasso,MLI03,Sikasso,MLI0305,Sikasso Commune,MLI00300737,261,NA,NA,NA,Sikasso
2020-06-30,Mali,MLI,Sikasso,MLI03,Kadiolo,MLI0302,Kadiolo,MLI00300104,341,NA,NA,NA,Sikasso
2020-06-30,Mali,MLI,Ségou,MLI04,Baroueli,MLI0401,Baraoueli,MLI00400101,77,NA,NA,NA,Ségou
2020-06-30,Mali,MLI,Ségou,MLI04,Segou,MLI0406,Segou Commune,MLI00400224,5446,NA,NA,NA,Ségou
2020-06-30,Mali,MLI,Ségou,MLI04,Bla,MLI0402,Bla,MLI00400302,300,NA,NA,NA,Ségou
2020-06-30,Mali,MLI,Ségou,MLI04,San,MLI0405,San Commune,MLI00400417,1396,NA,NA,NA,Ségou
2020-06-30,Mali,MLI,Ségou,MLI04,Niono,MLI0404,Niono,MLI00400506,14447,NA,NA,NA,Ségou
2020-06-30,Mali,MLI,Ségou,MLI04,Tominian,MLI0407,Tominian,MLI00400611,912,NA,NA,NA,Ségou
2020-06-30,Mali,MLI,Ségou,MLI04,Macina,MLI0403,Macina,MLI00400705,1046,NA,NA,NA,Ségou
2020-06-30,Mali,MLI,Mopti,MLI05,Mopti,MLI0506,Mopti Commune,MLI00500109,24597,NA,NA,NA,Mopti
2020-06-30,Mali,MLI,Mopti,MLI05,Bandiagara,MLI0501,Bandiagara Commune,MLI00500201,16190,NA,NA,NA,Mopti
2020-06-30,Mali,MLI,Mopti,MLI05,Bankass,MLI0502,Bankass,MLI00500301,21289,NA,NA,NA,Mopti
2020-06-30,Mali,MLI,Mopti,MLI05,Youwarou,MLI0508,Youwarou,MLI00500407,1470,NA,NA,NA,Mopti
2020-06-30,Mali,MLI,Mopti,MLI05,Djenne,MLI0503,Djenne Commune,MLI00500503,5866,NA,NA,NA,Mopti
2020-06-30,Mali,MLI,Mopti,MLI05,Douentza,MLI0504,Douentza Commune,MLI00500606,6768,NA,NA,NA,Mopti
2020-06-30,Mali,MLI,Mopti,MLI05,Koro,MLI0505,Koro,MLI00500711,22787,NA,NA,NA,Mopti
2020-06-30,Mali,MLI,Mopti,MLI05,Tenenkou,MLI0507,Tenenkou Commune,MLI00500809,3463,NA,NA,NA,Mopti
2020-06-30,Mali,MLI,Tombouctou,MLI06,Tombouctou,MLI0605,Tombouctou,MLI00600106,8997,NA,NA,NA,Tombouctou
2020-06-30,Mali,MLI,Tombouctou,MLI06,Dire,MLI0601,Dire,MLI00600205,6693,NA,NA,NA,Tombouctou
2020-06-30,Mali,MLI,Tombouctou,MLI06,Goundam,MLI0602,Goundam Commune,MLI00600308,11703,NA,NA,NA,Tombouctou
2020-06-30,Mali,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI0603,Rharous,MLI00600408,14013,NA,NA,NA,Tombouctou
2020-06-30,Mali,MLI,Tombouctou,MLI06,Niafunke,MLI0604,Souboundou,MLI00600507,3223,NA,NA,NA,Tombouctou
2020-06-30,Mali,MLI,Gao,MLI07,Gao,MLI0703,Gao,MLI00700103,38732,NA,NA,NA,Gao
2020-06-30,Mali,MLI,Gao,MLI07,Ansongo,MLI0701,Ansongo,MLI00700201,14425,NA,NA,NA,Gao
2020-06-30,Mali,MLI,Gao,MLI07,Bourem,MLI0702,Bourem,MLI00700302,11796,NA,NA,NA,Gao
2020-06-30,Mali,MLI,Menaka,MLI07,Menaka,MLI1004,Menaka,MLI00700403,20991,NA,NA,NA,Gao
2020-06-30,Mali,MLI,Kidal,MLI08,Kidal,MLI0802,Anefif,MLI00800101,178,NA,NA,NA,Kidal
2020-06-30,Mali,MLI,Kidal,MLI08,Tin-Essako,MLI0804,Tin Essako,MLI00800201,0,NA,NA,NA,NA
2020-06-30,Mali,MLI,Kidal,MLI08,Abeibara,MLI0801,Abeibara,MLI00800301,66,NA,NA,NA,Kidal
2020-06-30,Mali,MLI,Kidal,MLI08,Tessalit,MLI0803,Tessalit,MLI00800403,646,NA,NA,NA,Kidal
2020-06-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune I,MLI00900101,77,NA,NA,NA,Bamako
2020-06-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune Ii,MLI00900102,0,NA,NA,NA,NA
2020-06-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune Iii,MLI00900103,9,NA,NA,NA,Bamako
2020-06-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune Iv,MLI00900104,88,NA,NA,NA,Bamako
2020-06-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune V,MLI00900105,589,NA,NA,NA,Bamako
2020-06-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune Vi,MLI00900106,2344,NA,NA,NA,Bamako
2020-03-31,Mali,MLI,Kayes,MLI01,Kayes,MLI0103,Kayes Commune,MLI00100112,45,0,0,0,Kayes
2020-03-31,Mali,MLI,Kayes,MLI01,Bafoulabe,MLI0101,Oualia Commune,MLI00100211,21,0,0,0,Kayes
2020-03-31,Mali,MLI,Kayes,MLI01,Diema,MLI0102,Troungoumbé,MLI00100614,159,0,0,0,Kayes
2020-03-31,Mali,MLI,Kayes,MLI01,Kita,MLI0105,Kita Commune,MLI00100513,1326,219,219,0,Kayes
2020-03-31,Mali,MLI,Kayes,MLI01,Nioro,MLI0106,Nioro Commune,MLI00100610,12,0,0,0,Kayes
2020-03-31,Mali,MLI,Kayes,MLI01,Yelimane,MLI0107,Guidime Commune,MLI00100705,61,0,0,0,Kayes
2020-03-31,Mali,MLI,Koulikoro,MLI02,Koulikoro,MLI0206,Koulikoro Commune,MLI00200104,89,0,0,0,Koulikoro
2020-03-31,Mali,MLI,Koulikoro,MLI02,Dioila,MLI0202,Guegneka,MLI00200309,536,7,0,7,Koulikoro
2020-03-31,Mali,MLI,Koulikoro,MLI02,Kati,MLI0204,Kati Commune,MLI00200518,1406,208,0,208,Koulikoro
2020-03-31,Mali,MLI,Sikasso,MLI03,Yorosso,MLI0307,Yorosso,MLI00300209,146,0,0,0,Sikasso
2020-03-31,Mali,MLI,Sikasso,MLI03,Yanfolila,MLI0306,Baya,MLI00300401,0,0,0,0,NA
2020-03-31,Mali,MLI,Sikasso,MLI03,Koutiala,MLI0304,Koutiala Commune,MLI00300516,993,0,0,0,Sikasso
2020-03-31,Mali,MLI,Sikasso,MLI03,Bougouni,MLI0301,Bougouni Commune,MLI00300602,857,0,0,0,Sikasso
2020-03-31,Mali,MLI,Sikasso,MLI03,Sikasso,MLI0305,SIKASSO Commune,MLI00300737,261,0,0,0,Sikasso
2020-03-31,Mali,MLI,Sikasso,MLI03,Kadiolo,MLI0302,Kadiolo,MLI00300104,341,0,0,0,Sikasso
2020-03-31,Mali,MLI,Ségou,MLI04,Baroueli,MLI0401,Baraoueli,MLI00400101,77,8,0,8,Ségou
2020-03-31,Mali,MLI,Ségou,MLI04,Segou,MLI0406,Segou Commune,MLI00400224,5450,173,0,173,Ségou
2020-03-31,Mali,MLI,Ségou,MLI04,Bla,MLI0402,Bla,MLI00400302,300,0,0,0,Ségou
2020-03-31,Mali,MLI,Ségou,MLI04,San,MLI0405,San Commune,MLI00400417,1497,5,0,5,Ségou
2020-03-31,Mali,MLI,Ségou,MLI04,Niono,MLI0404,Niono,MLI00400506,13571,3998,2937,1061,Ségou
2020-03-31,Mali,MLI,Ségou,MLI04,Tominian,MLI0407,Tominian,MLI00400611,912,0,0,0,Ségou
2020-03-31,Mali,MLI,Ségou,MLI04,Macina,MLI0403,Macina,MLI00400705,2484,167,167,0,Ségou
2020-03-31,Mali,MLI,Mopti,MLI05,Mopti,MLI0506,Mopti Commune,MLI00500109,21765,4683,4524,159,Mopti
2020-03-31,Mali,MLI,Mopti,MLI05,Bandiagara,MLI0501,Bandiagara Commune,MLI00500201,16190,3378,3374,4,Mopti
2020-03-31,Mali,MLI,Mopti,MLI05,Bankass,MLI0502,Bankass,MLI00500301,21289,0,0,0,Mopti
2020-03-31,Mali,MLI,Mopti,MLI05,Youwarou,MLI0508,Youwarou,MLI00500407,1470,3733,3337,396,Mopti
2020-03-31,Mali,MLI,Mopti,MLI05,Djenne,MLI0503,Djenne Commune,MLI00500503,5866,18,18,0,Mopti
2020-03-31,Mali,MLI,Mopti,MLI05,Douentza,MLI0504,Douentza Commune,MLI00500606,6768,29571,25896,3675,Mopti
2020-03-31,Mali,MLI,Mopti,MLI05,Koro,MLI0505,Koro,MLI00500711,22787,3274,3228,46,Mopti
2020-03-31,Mali,MLI,Mopti,MLI05,Tenenkou,MLI0507,Tenenkou Commune,MLI00500809,3463,4191,3977,214,Mopti
2020-03-31,Mali,MLI,Tombouctou,MLI06,Tombouctou,MLI0605,Tombouctou,MLI00600106,8381,94106,82348,11758,Tombouctou
2020-03-31,Mali,MLI,Tombouctou,MLI06,Dire,MLI0601,Dire,MLI00600205,258,34186,31765,2421,Tombouctou
2020-03-31,Mali,MLI,Tombouctou,MLI06,Goundam,MLI0602,Goundam Commune,MLI00600308,7687,39075,32637,6438,Tombouctou
2020-03-31,Mali,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI0603,Rharous,MLI00600408,10755,114043,101565,12478,Tombouctou
2020-03-31,Mali,MLI,Tombouctou,MLI06,Niafunke,MLI0604,Souboundou,MLI00600507,3223,50916,46623,4293,Tombouctou
2020-03-31,Mali,MLI,Gao,MLI07,Gao,MLI0703,Gao,MLI00700103,34142,69316,55188,14128,Gao
2020-03-31,Mali,MLI,Gao,MLI07,Ansongo,MLI0701,Ansongo,MLI00700201,13325,70213,65404,4809,Gao
2020-03-31,Mali,MLI,Gao,MLI07,Bourem,MLI0702,Bourem,MLI00700302,10573,30338,28728,1610,Gao
2020-03-31,Mali,MLI,Menaka,MLI07,Menaka,MLI0704,Menaka,MLI00700403,17758,67487,67487,0,Gao
2020-03-31,Mali,MLI,Kidal,MLI08,Kidal,MLI0802,Anefif,MLI00800101,178,2009,1280,729,Kidal
2020-03-31,Mali,MLI,Kidal,MLI08,Tin-Essako,MLI0804,Tin Essako,MLI00800201,0,53,53,0,NA
2020-03-31,Mali,MLI,Kidal,MLI08,Abeibara,MLI0801,Abeibara,MLI00800301,66,385,385,0,Kidal
2020-03-31,Mali,MLI,Kidal,MLI08,Tessalit,MLI0803,Tessalit,MLI00800403,646,1796,466,1330,Kidal
2020-03-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune I,MLI00900101,77,33,0,33,Bamako
2020-03-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune II,MLI00900102,0,0,0,0,NA
2020-03-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune III,MLI00900103,9,0,0,0,Bamako
2020-03-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune IV,MLI00900104,88,16,0,16,Bamako
2020-03-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune V,MLI00900105,589,15,0,15,Bamako
2020-03-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune VI,MLI00900106,1587,500,0,500,Bamako
2020-03-31,Mali,MLI,Menaka,MLI10,Menaka,MLI1004,NA,NA,0,15993,0,15993,NA
2020-05-30,Mali,MLI,Kayes,MLI01,Kayes,MLI0103,Kayes Commune,MLI00100112,45,NA,NA,NA,Kayes
2020-05-30,Mali,MLI,Kayes,MLI01,Bafoulabe,MLI0101,Oualia Commune,MLI00100211,21,NA,NA,NA,Kayes
2020-05-30,Mali,MLI,Kayes,MLI01,Diema,MLI0102,Troungoumbé,MLI00100614,159,NA,NA,NA,Kayes
2020-05-30,Mali,MLI,Kayes,MLI01,Kita,MLI0105,Kita Commune,MLI00100513,1326,NA,NA,NA,Kayes
2020-05-30,Mali,MLI,Kayes,MLI01,Nioro,MLI0106,Nioro Commune,MLI00100610,12,NA,NA,NA,Kayes
2020-05-30,Mali,MLI,Kayes,MLI01,Yelimane,MLI0107,Guidime Commune,MLI00100705,61,NA,NA,NA,Kayes
2020-05-30,Mali,MLI,Koulikoro,MLI02,Koulikoro,MLI0206,Koulikoro Commune,MLI00200104,89,NA,NA,NA,Koulikoro
2020-05-30,Mali,MLI,Koulikoro,MLI02,Dioila,MLI0202,Guegneka,MLI00200309,490,NA,NA,NA,Koulikoro
2020-05-30,Mali,MLI,Koulikoro,MLI02,Kati,MLI0204,Kati Commune,MLI00200518,1406,NA,NA,NA,Koulikoro
2020-05-30,Mali,MLI,Sikasso,MLI03,Yorosso,MLI0307,Yorosso,MLI00300209,146,NA,NA,NA,Sikasso
2020-05-30,Mali,MLI,Sikasso,MLI03,Yanfolila,MLI0306,Baya,MLI00300401,0,NA,NA,NA,NA
2020-05-30,Mali,MLI,Sikasso,MLI03,Koutiala,MLI0304,Koutiala Commune,MLI00300516,993,NA,NA,NA,Sikasso
2020-05-30,Mali,MLI,Sikasso,MLI03,Bougouni,MLI0301,Bougouni Commune,MLI00300602,857,NA,NA,NA,Sikasso
2020-05-30,Mali,MLI,Sikasso,MLI03,Sikasso,MLI0305,SIKASSO Commune,MLI00300737,261,NA,NA,NA,Sikasso
2020-05-30,Mali,MLI,Sikasso,MLI03,Kadiolo,MLI0302,Kadiolo,MLI00300104,341,NA,NA,NA,Sikasso
2020-05-30,Mali,MLI,Ségou,MLI04,Baroueli,MLI0401,Baraoueli,MLI00400101,77,NA,NA,NA,Ségou
2020-05-30,Mali,MLI,Ségou,MLI04,Segou,MLI0406,Segou Commune,MLI00400224,5446,NA,NA,NA,Ségou
2020-05-30,Mali,MLI,Ségou,MLI04,Bla,MLI0402,Bla,MLI00400302,300,NA,NA,NA,Ségou
2020-05-30,Mali,MLI,Ségou,MLI04,San,MLI0405,San Commune,MLI00400417,1396,NA,NA,NA,Ségou
2020-05-30,Mali,MLI,Ségou,MLI04,Niono,MLI0404,Niono,MLI00400506,14447,NA,NA,NA,Ségou
2020-05-30,Mali,MLI,Ségou,MLI04,Tominian,MLI0407,Tominian,MLI00400611,912,NA,NA,NA,Ségou
2020-05-30,Mali,MLI,Ségou,MLI04,Macina,MLI0403,Macina,MLI00400705,1046,NA,NA,NA,Ségou
2020-05-30,Mali,MLI,Mopti,MLI05,Mopti,MLI0506,Mopti Commune,MLI00500109,24299,NA,NA,NA,Mopti
2020-05-30,Mali,MLI,Mopti,MLI05,Bandiagara,MLI0501,Bandiagara Commune,MLI00500201,16190,NA,NA,NA,Mopti
2020-05-30,Mali,MLI,Mopti,MLI05,Bankass,MLI0502,Bankass,MLI00500301,21289,NA,NA,NA,Mopti
2020-05-30,Mali,MLI,Mopti,MLI05,Youwarou,MLI0508,Youwarou,MLI00500407,1470,NA,NA,NA,Mopti
2020-05-30,Mali,MLI,Mopti,MLI05,Djenne,MLI0503,Djenne Commune,MLI00500503,5866,NA,NA,NA,Mopti
2020-05-30,Mali,MLI,Mopti,MLI05,Douentza,MLI0504,Douentza Commune,MLI00500606,6768,NA,NA,NA,Mopti
2020-05-30,Mali,MLI,Mopti,MLI05,Koro,MLI0505,Koro,MLI00500711,22787,NA,NA,NA,Mopti
2020-05-30,Mali,MLI,Mopti,MLI05,Tenenkou,MLI0507,Tenenkou Commune,MLI00500809,3463,NA,NA,NA,Mopti
2020-05-30,Mali,MLI,Tombouctou,MLI06,Tombouctou,MLI0605,Tombouctou,MLI00600106,8997,NA,NA,NA,Tombouctou
2020-05-30,Mali,MLI,Tombouctou,MLI06,Dire,MLI0601,Dire,MLI00600205,5483,NA,NA,NA,Tombouctou
2020-05-30,Mali,MLI,Tombouctou,MLI06,Goundam,MLI0602,Goundam Commune,MLI00600308,9364,NA,NA,NA,Tombouctou
2020-05-30,Mali,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI0603,Rharous,MLI00600408,10656,NA,NA,NA,Tombouctou
2020-05-30,Mali,MLI,Tombouctou,MLI06,Niafunke,MLI0604,Souboundou,MLI00600507,3223,NA,NA,NA,Tombouctou
2020-05-30,Mali,MLI,Gao,MLI07,Gao,MLI0703,Gao,MLI00700103,37444,NA,NA,NA,Gao
2020-05-30,Mali,MLI,Gao,MLI07,Ansongo,MLI0701,Ansongo,MLI00700201,14425,NA,NA,NA,Gao
2020-05-30,Mali,MLI,Gao,MLI07,Bourem,MLI0702,Bourem,MLI00700302,11474,NA,NA,NA,Gao
2020-05-30,Mali,MLI,Menaka,MLI07,Menaka,MLI1004,Menaka,MLI00700403,20991,NA,NA,NA,Gao
2020-05-30,Mali,MLI,Kidal,MLI08,Kidal,MLI0802,Anefif,MLI00800101,178,NA,NA,NA,Kidal
2020-05-30,Mali,MLI,Kidal,MLI08,Tin-Essako,MLI0804,Tin Essako,MLI00800201,0,NA,NA,NA,NA
2020-05-30,Mali,MLI,Kidal,MLI08,Abeibara,MLI0801,Abeibara,MLI00800301,66,NA,NA,NA,Kidal
2020-05-30,Mali,MLI,Kidal,MLI08,Tessalit,MLI0803,Tessalit,MLI00800403,646,NA,NA,NA,Kidal
2020-05-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune I,MLI00900101,77,NA,NA,NA,Bamako
2020-05-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune II,MLI00900102,0,NA,NA,NA,NA
2020-05-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune III,MLI00900103,9,NA,NA,NA,Bamako
2020-05-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune IV,MLI00900104,88,NA,NA,NA,Bamako
2020-05-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune V,MLI00900105,589,NA,NA,NA,Bamako
2020-05-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune VI,MLI00900106,2344,NA,NA,NA,Bamako
2019-11-30,MALI,MLI,Kayes,MLI01,Kayes,MLI0103,Kayes Commune,MLI010312,45,0,NA,NA,Kayes
2019-11-30,MALI,MLI,Kayes,MLI01,Bafoulabe,MLI0101,Oualia,MLI010111,21,0,NA,NA,Kayes
2019-11-30,MALI,MLI,Kayes,MLI01,Diema,MLI0102,Troungoumbe,MLI010214,153,0,NA,NA,Kayes
2019-11-30,MALI,MLI,Kayes,MLI01,Kita,MLI0105,Kita Commune,MLI010513,1153,219,NA,NA,Kayes
2019-11-30,MALI,MLI,Kayes,MLI01,Nioro,MLI0106,Nioro Commune,MLI010610,12,0,NA,NA,Kayes
2019-11-30,MALI,MLI,Kayes,MLI01,Yelimane,MLI0107,Guidime,MLI010705,61,0,NA,NA,Kayes
2019-11-30,MALI,MLI,Koulikoro,MLI02,Koulikoro,MLI0206,Koulikoro Commune,MLI020604,89,0,NA,NA,Koulikoro
2019-11-30,MALI,MLI,Koulikoro,MLI02,Dioila,MLI0202,Guegneka,MLI020209,536,0,NA,NA,Koulikoro
2019-11-30,MALI,MLI,Koulikoro,MLI02,Kati,MLI0204,Kati Commune,MLI020418,1406,0,NA,NA,Koulikoro
2019-11-30,MALI,MLI,Sikasso,MLI03,Yorosso,MLI0307,Yorosso,MLI030709,146,0,NA,NA,Sikasso
2019-11-30,MALI,MLI,Sikasso,MLI03,Yanfolila,MLI0306,Baya,MLI030601,0,0,NA,NA,NA
2019-11-30,MALI,MLI,Sikasso,MLI03,Koutiala,MLI0304,Koutiala Commune,MLI030416,993,0,NA,NA,Sikasso
2019-11-30,MALI,MLI,Sikasso,MLI03,Bougouni,MLI0301,Bougouni Commune,MLI030102,857,0,NA,NA,Sikasso
2019-11-30,MALI,MLI,Sikasso,MLI03,Sikasso,MLI0305,SIKASSO Commune,MLI030536,261,0,NA,NA,Sikasso
2019-11-30,MALI,MLI,Sikasso,MLI03,Kadiolo,MLI0302,Kadiolo,MLI030204,341,0,NA,NA,Sikasso
2019-11-30,MALI,MLI,Ségou,MLI04,Baroueli,MLI0401,Baraoueli,MLI040101,77,0,NA,NA,Ségou
2019-11-30,MALI,MLI,Ségou,MLI04,Segou,MLI0406,Segou Commune,MLI040626,5450,0,NA,NA,Ségou
2019-11-30,MALI,MLI,Ségou,MLI04,Bla,MLI0402,Bla,MLI040202,300,0,NA,NA,Ségou
2019-11-30,MALI,MLI,Ségou,MLI04,San,MLI0405,San Commune,MLI040517,1497,0,NA,NA,Ségou
2019-11-30,MALI,MLI,Ségou,MLI04,Niono,MLI0404,Niono,MLI040406,13571,2937,NA,NA,Ségou
2019-11-30,MALI,MLI,Ségou,MLI04,Tominian,MLI0407,Tominian,MLI040711,912,0,NA,NA,Ségou
2019-11-30,MALI,MLI,Ségou,MLI04,Macina,MLI0403,Macina,MLI040305,2484,167,NA,NA,Ségou
2019-11-30,MALI,MLI,Mopti,MLI05,Mopti,MLI0506,Mopti Commune,MLI050609,16942,4524,NA,NA,Mopti
2019-11-30,MALI,MLI,Mopti,MLI05,Bandiagara,MLI0501,Bandiagara Commune,MLI050101,14568,3374,NA,NA,Mopti
2019-11-30,MALI,MLI,Mopti,MLI05,Bankass,MLI0502,Bankass,MLI050201,12506,0,NA,NA,Mopti
2019-11-30,MALI,MLI,Mopti,MLI05,Youwarou,MLI0508,Youwarou,MLI050807,102,3337,NA,NA,Mopti
2019-11-30,MALI,MLI,Mopti,MLI05,Djenne,MLI0503,Djenne Commune,MLI050303,5866,18,NA,NA,Mopti
2019-11-30,MALI,MLI,Mopti,MLI05,Douentza,MLI0504,Douentza Commune,MLI050406,6036,25896,NA,NA,Mopti
2019-11-30,MALI,MLI,Mopti,MLI05,Koro,MLI0505,Koro,MLI050512,12510,3228,NA,NA,Mopti
2019-11-30,MALI,MLI,Mopti,MLI05,Tenenkou,MLI0507,Tenenkou Commune,MLI050708,3193,3977,NA,NA,Mopti
2019-11-30,MALI,MLI,Tombouctou,MLI06,Tombouctou,MLI0605,Tombouctou,MLI060506,8041,82348,NA,NA,Tombouctou
2019-11-30,MALI,MLI,Tombouctou,MLI06,Dire,MLI0601,Dire,MLI060105,258,31765,NA,NA,Tombouctou
2019-11-30,MALI,MLI,Tombouctou,MLI06,Goundam,MLI0602,Goundam Commune,MLI060208,5658,32637,NA,NA,Tombouctou
2019-11-30,MALI,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI0603,Rharous,MLI060308,6110,101565,NA,NA,Tombouctou
2019-11-30,MALI,MLI,Tombouctou,MLI06,Niafunke,MLI0604,Soboundou,MLI060407,2574,46623,NA,NA,Tombouctou
2019-11-30,MALI,MLI,Gao,MLI07,Gao,MLI0703,Gao,MLI070303,31804,55188,NA,NA,Gao
2019-11-30,MALI,MLI,Gao,MLI07,Ansongo,MLI0701,Ansongo,MLI070101,13325,65404,NA,NA,Gao
2019-11-30,MALI,MLI,Gao,MLI07,Bourem,MLI0702,Bourem,MLI070202,10573,28728,NA,NA,Gao
2019-11-30,MALI,MLI,Menaka,MLI07,Menaka,MLI1004,Menaka,MLI100403,17758,67487,NA,NA,Gao
2019-11-30,MALI,MLI,Kidal,MLI08,Kidal,MLI0802,Anefif,MLI080201,178,1280,NA,NA,Kidal
2019-11-30,MALI,MLI,Kidal,MLI08,Tin-Essako,MLI0804,Tin Essako,MLI080401,0,53,NA,NA,Kidal
2019-11-30,MALI,MLI,Kidal,MLI08,Abeibara,MLI0801,Abeibara,MLI080101,66,385,NA,NA,Kidal
2019-11-30,MALI,MLI,Kidal,MLI08,Tessalit,MLI0803,Tessalit,MLI080302,646,466,NA,NA,Kidal
2019-11-30,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune I,MLI090101,77,0,NA,NA,Bamako
2019-11-30,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune II,MLI090102,0,0,NA,NA,NA
2019-11-30,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune III,MLI090103,9,0,NA,NA,Bamako
2019-11-30,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune IV,MLI090104,88,0,NA,NA,Bamako
2019-11-30,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune V,MLI090105,589,0,NA,NA,Bamako
2019-11-30,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune VI,MLI090106,1587,0,NA,NA,Bamako
2020-10-31,Mali,MLI,Kayes,MLI01,Kayes,MLI0103,Kayes Commune,MLI00100112,107,0,0,0,Kayes
2020-10-31,Mali,MLI,Kayes,MLI01,Bafoulabe,MLI0101,Oualia Commune,MLI00100211,21,0,0,0,Kayes
2020-10-31,Mali,MLI,Kayes,MLI01,Diema,MLI0102,Troungoumbé,MLI00100614,159,0,0,0,Kayes
2020-10-31,Mali,MLI,Kayes,MLI01,Kita,MLI0105,Kita Commune,MLI00100513,1859,219,219,0,Kayes
2020-10-31,Mali,MLI,Kayes,MLI01,Nioro,MLI0106,Nioro Commune,MLI00100610,111,0,0,0,Kayes
2020-10-31,Mali,MLI,Kayes,MLI01,Kenieba,MLI0104,Kenieba,NA,268,0,0,NA,Kayes
2020-10-31,Mali,MLI,Kayes,MLI01,Yelimane,MLI0107,Guidime Commune,MLI00100705,61,0,0,0,Kayes
2020-10-31,Mali,MLI,Koulikoro,MLI02,Koulikoro,MLI0206,Koulikoro Commune,MLI00200104,89,0,0,0,Mopti
2020-10-31,Mali,MLI,Koulikoro,MLI02,Dioila,MLI0202,Guegneka,MLI00200309,1122,0,0,0,Mopti
2020-10-31,Mali,MLI,Koulikoro,MLI02,Kati,MLI0204,Kati Commune,MLI00200518,2342,215,0,215,Mopti
2020-10-31,Mali,MLI,Sikasso,MLI03,Yorosso,MLI0307,Yorosso,MLI00300209,446,0,0,0,Sikasso
2020-10-31,Mali,MLI,Sikasso,MLI03,Yanfolila,MLI0306,Baya,MLI00300401,15,0,0,0,Sikasso
2020-10-31,Mali,MLI,Sikasso,MLI03,Koutiala,MLI0304,Koutiala Commune,MLI00300516,1564,0,0,0,Sikasso
2020-10-31,Mali,MLI,Sikasso,MLI03,Bougouni,MLI0301,Bougouni Commune,MLI00300602,705,0,0,0,Sikasso
2020-10-31,Mali,MLI,Sikasso,MLI03,Sikasso,MLI0305,Sikasso Commune,MLI00300737,1917,0,0,0,Sikasso
2020-10-31,Mali,MLI,Sikasso,MLI03,Kadiolo,MLI0302,Kadiolo,MLI00300104,1069,0,0,0,Sikasso
2020-10-31,Mali,MLI,Sikasso,MLI03,Kolondieba,MLI0303,Kolondieba,MLI00300306,221,0,0,0,Sikasso
2020-10-31,Mali,MLI,Ségou,MLI04,Baroueli,MLI0401,Baraoueli,MLI00400101,77,0,0,0,Ségou
2020-10-31,Mali,MLI,Ségou,MLI04,Segou,MLI0406,Segou Commune,MLI00400224,7747,0,0,0,Mopti
